client_id,default
74835,0.08977291856110906
17527,0.2491072201315301
75683,0.0
26883,0.0
28862,0.0
99881,0.11239008603369648
26630,0.4320294312030462
79934,0.0
16605,0.0
105449,0.0
49000,0.09304562850462732
28589,0.0
7706,0.0
96743,0.0
63018,0.27055294838322375
68282,0.36485098526130855
25663,0.0
39302,0.10588375841395464
84204,0.23811752743205736
44202,0.28603759069914025
102650,0.3585165458065823
19519,0.0
47829,0.0
10899,0.0
16211,0.17511699561274116
9490,0.14445922718707746
37563,0.2621926428959267
85637,0.24485399829095889
26718,0.0
58572,0.2433349038640102
91847,0.0
45575,0.1434503677090022
8526,0.08090919291611189
84636,0.10986431940527776
67318,0.19832577341825877
2695,0.11403725542961532
76039,0.0
47451,0.0
71789,0.40777890287187585
11403,0.11238880663141182
100327,0.116560402682737
2855,0.0953898203838086
101424,0.116108362243048
88773,0.0
39167,0.0
37001,0.12111824964053172
96705,0.0
84528,0.09896480916223825
77533,0.11371273636077767
57838,0.2719582638746062
77427,0.0
84737,0.21763123960446534
108836,0.0
107885,0.0
15618,0.0
79078,0.0
24711,0.13289068470485943
5105,0.10603988132664027
46200,0.0
47138,0.23319522646034518
29418,0.0
8116,0.0
91348,0.0
26136,0.11506413915167224
46407,0.22943318295156484
65469,0.11760331596169056
90137,0.0
23997,0.0
53299,0.1411446264367807
1863,0.0
17480,0.3227243894817166
56711,0.0
60933,0.1666151887308396
104322,0.490698771700166
49604,0.16880292401669184
39809,0.23572645270596812
85778,0.0
52445,0.0
80390,0.0
805,0.37714046006516033
67224,0.0
23033,0.0
32775,0.0
19865,0.29441598716891015
35371,0.09523295053083426
56038,0.0909178688126962
23368,0.0
77105,0.0
22564,0.5190566245489295
46368,0.0
88516,0.0
77171,0.2318438032344442
106102,0.0
25435,0.0
42614,0.0
29540,0.1379535056246455
48473,0.0
38274,0.32695513778539764
78135,0.20126520686545643
43986,0.1094770203993173
88839,0.25701772592329025
87863,0.10683056847904168
6528,0.0
70557,0.0
96677,0.0
76686,0.0
26451,0.2305307417198737
31039,0.0
54382,0.0
105054,0.0
43510,0.0
77798,0.2085885112841067
41781,0.3674551051553164
12540,0.25562338263384066
43913,0.3600121619736049
38021,0.0
46592,0.11893839516285776
29129,0.12884954100523174
106331,0.0
83680,0.22500646376217984
80437,0.5742455376628349
32508,0.1407263890324845
76472,0.35100266662176066
86910,0.11334059369447541
9987,0.22400055493656792
27419,0.0
52902,0.0
75674,0.25612352388611376
34794,0.10396945258651874
107464,0.17060410422001238
97027,0.24283476832658663
39859,0.0
97274,0.26681207864925127
96800,0.0
82080,0.10369203216690806
45431,0.0
60975,0.14892878035304735
79281,0.0
30657,0.2971052062317441
11728,0.08352285334883729
109850,0.2662658667663362
33944,0.6511348655582825
34383,0.0
36240,0.13714241926624895
7728,0.23679705200250495
5402,0.15023187747155636
54180,0.30653201039128863
94181,0.0
29334,0.2091733535706731
76086,0.0
57160,0.0
74744,0.11234259068896378
51733,0.0
46635,0.14912226526910494
66040,0.0
8853,0.38979613909380595
38048,0.37041377993785046
29192,0.0
71027,0.24244189341485575
96068,0.22244912900878586
21867,0.0
100867,0.0
20825,0.0
35137,0.0
64771,0.6252060842590432
55922,0.0
78069,0.0
56864,0.0
87471,0.0
72211,0.09674809771519965
187,0.0
50438,0.0
17928,0.14049716728346326
3419,0.0
65536,0.0
89316,0.2908531104820122
21272,0.0
85076,0.3659996359407432
1479,0.0
8135,0.0
3913,0.11756885552006359
91344,0.11349712610325373
32514,0.0
39559,0.0
26281,0.0
98433,0.0
81717,0.0
99344,0.16961165672659329
85881,0.0
80556,0.0
105500,0.10981037705566435
70008,0.0
91463,0.0
107088,0.12954386909635096
104158,0.0
20218,0.23732376371443115
573,0.1103791047307352
38443,0.0
73113,0.09318880411604065
99049,0.0
82199,0.0
60808,0.11666934939855417
103260,0.0
77438,0.23826476167363309
40320,0.4340012233737823
84124,0.41695445150765104
69231,0.0
82821,0.11273783856589943
54726,0.11757508306638499
37778,0.0
108116,0.0
43598,0.15033338914488517
23345,0.28756177352988754
105157,0.3583804099504159
43973,0.6702518693652856
79887,0.22157806745573663
92320,0.14546698520706935
54418,0.251940082519819
79971,0.39249137362064895
45451,0.0
106772,0.0
29223,0.0
86360,0.15756664471637552
99956,0.10440442647270337
2286,0.0
23289,0.0
90690,0.40272631082488536
19804,0.0
61536,0.0
37688,0.0
74314,0.35744743871161166
67549,0.0
19207,0.11026355712997418
74270,0.13289454064314438
69370,0.11143085833654431
6212,0.09975525120719893
95424,0.0
18568,0.15906209401499946
106224,0.22396224226578923
32019,0.13572195082403132
97402,0.10916871290210135
56450,0.3001449371841197
91919,0.0
81801,0.08882258379682878
71270,0.042789489436367595
47514,0.12324886940564897
275,0.0
28815,0.11856952239225556
64846,0.11567336968749369
45165,0.0
7032,0.35878075299510737
57976,0.07398515925088432
99147,0.0
86253,0.0
18780,0.0
67732,0.0
81518,0.0
40092,0.1236596396393917
26566,0.0
15821,0.11012360206659239
86263,0.13111751778052097
95162,0.09042067191419251
63960,0.0
36892,0.25741191061542446
56946,0.21730881321689202
52656,0.594493667460647
85439,0.10373936936538351
102782,0.4957871078259476
106376,0.0851878539980347
43590,0.07111770326786437
10011,0.0
20493,0.49907311021985173
28721,0.18037678922304368
73103,0.32843178149357694
85516,0.0
81020,0.0
81989,0.511029826892842
13142,0.0
16447,0.24741330461274574
17561,0.19312607932677073
40923,0.2339611835064863
32788,0.4371930696188215
13766,0.0
81627,0.0
103476,0.0
50817,0.24350005113250908
49368,0.11982886652511013
105595,0.0
8548,0.0
40890,0.11515343770138767
96824,0.5272633336934355
84416,0.16717809039676743
56147,0.0
79205,0.10899930258494654
95882,0.0
29518,0.2724847777944548
61207,0.3284128485259083
36076,0.48117243361121664
61965,0.0
69222,0.0
55794,0.0
86433,0.23684807544106462
36676,0.1247197016141388
56927,0.0
25362,0.45997409994727223
56641,0.08847024133562639
100019,0.0
13280,0.0
53290,0.06915634913743159
7529,0.0
72735,0.0
87572,0.5178370592671598
55742,0.24890546320120438
60331,0.13635317564296096
59825,0.0
45002,0.5045292746249398
108189,0.0
20687,0.2154752029109001
60122,0.0
66899,0.22181688231918756
89714,0.0
102747,0.4496301842821133
87437,0.26181491735424656
49346,0.0
102539,0.11774806042968881
38162,0.10293642737374427
84639,0.08397446391364177
97968,0.0
72640,0.0
24333,0.0
4196,0.0
24662,0.0
28238,0.0
18510,0.12373891748190412
64124,0.11947607049317786
48593,0.0
71690,0.1363551337480849
104908,0.05408099880384626
92538,0.2442975310310589
58912,0.0
15761,0.36063382445929804
84840,0.265486253458055
99784,0.0
30004,0.27074771546899995
48741,0.0
101941,0.10739976139764705
36415,0.2034294488665767
91235,0.1037931342445875
28385,0.15984333969588155
100045,0.0
7581,0.07741622849612684
16687,0.0
65026,0.0
26091,0.12139174289795963
50047,0.0
47576,0.0
3661,0.19604723963661824
44908,0.12175756884461893
78115,0.0
91136,0.1111745972781545
3738,0.12450779719613382
39754,0.0
97332,0.12224310070546932
107207,0.0
49260,0.0
50687,0.09545195184263909
77353,0.18103373094539352
79597,0.0
85894,0.08495217621809471
61443,0.0
12347,0.2267930937769664
7302,0.0
3916,0.12704742817866077
91094,0.0
91811,0.15783125810516585
9132,0.0
76875,0.0
76060,0.1460462557049555
41150,0.10847795213026722
100403,0.06150123440837307
102738,0.0
55164,0.11459939424143381
79125,0.0
20175,0.15156536589699038
1571,0.0
105038,0.11157509768751345
76741,0.0
42128,0.0
78075,0.0
21431,0.0
88690,0.0
87423,0.17446015388712108
88102,0.2316984959858911
74580,0.22992426200496038
66516,0.3094185480871725
53509,0.0
45116,0.09206428255365622
80326,0.21595925004191724
60721,0.0
6348,0.13443111000123484
12480,0.10486319872757285
88943,0.6242788726510929
84917,0.0
83904,0.0
33821,0.0
11620,0.12007658543573625
96956,0.2554180094905929
20444,0.1664823439695568
11688,0.24983621053014918
2543,0.0
12561,0.6225022921283687
61593,0.24391732807437902
31191,0.5171816562391285
17720,0.12297862173802472
30450,0.3536159375019594
93387,0.2651839019345479
29295,0.11574106452422349
38595,0.2289906914319652
88559,0.10362017610329417
105043,0.0
17542,0.14154336957599392
44347,0.10817504646343461
52333,0.21437880564660408
104508,0.11556313572008993
7969,0.15782085167843005
62639,0.39362523707249525
54862,0.08641395620813894
1138,0.0
76418,0.10675306737885018
23605,0.18725637957207447
53337,0.0
60455,0.17913352877022065
97510,0.0
86732,0.0
60044,0.0
6139,0.11350427610561721
1231,0.11518999599615262
10964,0.0
59421,0.12094935644199001
80041,0.37771996864702
5642,0.2518237273529788
61284,0.0
94299,0.391149100659302
64711,0.08490701252231168
34535,0.0
53611,0.11243462560380932
63517,0.0
13947,0.10642697590894953
48308,0.0
29355,0.28796054112838115
2743,0.19482518992441455
11052,0.0
21162,0.5365872095930777
50254,0.14477731695689594
8589,0.0
33393,0.24622309276244123
53379,0.0
95564,0.0
78779,0.13802847303246935
82277,0.0
85723,0.0
76496,0.0
65731,0.3613641041694937
80957,0.13840705265230108
53670,0.14184825504830076
108353,0.24967712079401622
18626,0.24135542931550205
12491,0.11463896269769612
21274,0.12649761850168875
17038,0.2231937374956335
94030,0.30846646526162946
20798,0.1608179509420606
81548,0.0
1108,0.0
77114,0.0
33748,0.0
21517,0.0
92762,0.22492211953028063
6331,0.0
76970,0.0
35024,0.32984885764496563
3687,0.2880731537844341
110033,0.28100290979958925
22985,0.26319377179928816
66968,0.47538588991531294
67600,0.12920988918548038
22676,0.0
17091,0.399546284937453
65798,0.0
65656,0.17141082703391436
57665,0.11656191998696122
28967,0.0
49017,0.0
65338,0.1113034544268559
76390,0.10192353332456769
108368,0.1419464746972795
67509,0.11259233750926315
9503,0.0
107874,0.1135822344585412
60601,0.0
104656,0.11633939943563895
106613,0.2291802466618151
104546,0.35398713623414
66927,0.23571993940293925
20259,0.0
24349,0.0
78336,0.17625438307250935
37717,0.12725369716199453
103904,0.10933681605355919
88678,0.09212379607119058
50135,0.15036073013994378
41884,0.0
87724,0.0
23718,0.0
23026,0.0
59246,0.0
59061,0.1312595297967891
6397,0.3018858733655805
92724,0.0
67053,0.3157979081207633
54793,0.3671501497206473
22836,0.0
83770,0.0
45757,0.11296228636092266
25266,0.13818105153416635
77610,0.0
40281,0.3880292427624455
7546,0.0
108958,0.10008578120597876
99034,0.0
24596,0.4377281635105924
59177,0.0
96922,0.11138505553168766
101144,0.0
29982,0.32411475812093066
45325,0.0
61741,0.0
65405,0.0
36589,0.6173293543867447
16356,0.12356132663602562
52821,0.0
5113,0.35896877845716524
99771,0.12155501386956272
24478,0.09985041905704427
38247,0.12778940811789888
45480,0.11507791671459333
85124,0.0
82772,0.0
6335,0.0
12257,0.0
90207,0.0
34691,0.14426041540828152
94898,0.07019434818049329
27675,0.2184134862477156
90803,0.39946814204047154
76698,0.0
46524,0.20436965077727964
81814,0.10161484714492301
8823,0.0
78828,0.0
108417,0.1270075432831721
99582,0.11514602152733194
35989,0.10569401126275092
74157,0.11073814942239525
78557,0.0
14520,0.11299675775984686
44066,0.0
83076,0.47091037243349354
6371,0.0
78355,0.11156382213530229
30115,0.3413540219310736
14901,0.0
69782,0.3610767250799779
99380,0.0
50643,0.27166611243585864
90650,0.23825447890263174
26495,0.0
98284,0.15824839998591822
1371,0.0
58925,0.0
51624,0.36503650391848647
19305,0.0
23949,0.0
39486,0.3514876095450239
26259,0.14003147406669597
95823,0.15234990964703857
14883,0.4538396873373385
87922,0.0
35262,0.12164456315126787
104180,0.266908143334478
74029,0.2530939533072352
25738,0.35146014565954425
89435,0.10239542767170902
83654,0.3063405559078516
49162,0.0
981,0.11943726731512395
108345,0.0
98673,0.27052963133391444
17584,0.24044308998982253
69934,0.21664864226583716
18513,0.0
65315,0.25485187164703593
47022,0.0
33680,0.4302597179137898
65341,0.0
28892,0.1037334673552667
32225,0.10882621981058792
62528,0.5358320598412204
19365,0.0
33866,0.0
22374,0.0
61821,0.3061634844641426
47234,0.2295430052453697
90120,0.0
15528,0.0
10580,0.11911845673281997
29234,0.3818949229758714
99701,0.0
103611,0.0
57161,0.0
22911,0.3583035567432099
103801,0.0
27870,0.13343917103621936
16950,0.17307921669742957
104161,0.08494775302462249
104888,0.09954500300184047
70706,0.0
77941,0.0
100395,0.0
16019,0.12691252830288122
101186,0.20582434020118992
16452,0.12435592756727462
38030,0.4851774953503079
106527,0.0
107713,0.18606768418605157
2531,0.0
84537,0.0
110022,0.0
15602,0.12619379730129215
47096,0.0
76473,0.0
56969,0.0
65395,0.41399007238001234
56934,0.0
19497,0.0
101275,0.16207856100531598
13153,0.22718778278904492
5429,0.0
66582,0.10662971675072917
48977,0.0
83634,0.14495417252704146
34667,0.27879763244463296
18270,0.1255213982384781
90742,0.2630073042204896
9130,0.0
78058,0.22779659003928868
93865,0.24410086980370718
92583,0.22732234590121753
65765,0.0
69221,0.12600954314519533
46369,0.30466864090915236
100304,0.23126057279585682
9409,0.2936324239420921
5712,0.0
55092,0.38779722768359176
54951,0.37431548606492093
11526,0.0
75334,0.0
33152,0.0
90767,0.08384933261033899
11563,0.22706428041343707
86242,0.14622065921125701
91705,0.0
35577,0.1554013662915156
33345,0.08790512828280714
24264,0.2302877251995803
42594,0.0
67528,0.2511755539168259
24522,0.12131857958904327
102624,0.2262641016396648
43046,0.2330766468976629
15889,0.10968760781030085
107957,0.0
2736,0.0
69026,0.1944709451110857
5768,0.0
14766,0.10352488764864051
4705,0.15780681770415927
58108,0.1159136925492883
78134,0.2491365648694252
91284,0.4788628840479846
75717,0.1376784321490041
64162,0.0
37562,0.13199480998938398
34966,0.1466272176736307
43660,0.0
492,0.11757027871871932
5708,0.0
96287,0.2975174298607611
7034,0.0
99922,0.0
53314,0.0
91641,0.0
64243,0.0
94451,0.13801053493903206
9640,0.11896713420855738
9282,0.19469235250849795
88041,0.3814874205287309
19011,0.16434056719946757
71182,0.22900701434220483
102527,0.0
100864,0.0
72592,0.130540165777429
52472,0.0
46353,0.0
68849,0.14039554974500637
76572,0.21129943762035452
10434,0.11755547261200627
81909,0.0
61799,0.0
103129,0.0
27459,0.11633079046508386
84276,0.3228440643447892
62005,0.1339656978138324
29688,0.12354904149977876
26781,0.25418028960254535
33061,0.11889114279450334
83473,0.0
80996,0.3029755404936424
34979,0.23535218690834683
88165,0.0
4144,0.0
97825,0.0
78095,0.25873044589210675
71878,0.18096827800827364
23169,0.10202840270907788
55717,0.10441620603492313
57284,0.0
20948,0.34055982357776726
107721,0.19167094045675914
98948,0.11287376296999739
20425,0.6299464972023519
102865,0.0
57556,0.0
32463,0.0
105143,0.1300619083340081
57718,0.0
31763,0.0
35615,0.0
96190,0.2699982329204162
67693,0.1461992147227365
10106,0.0
38945,0.09127148850464475
100098,0.0
107354,0.16501034717676827
49707,0.10205849033351533
109076,0.11569344260848206
72520,0.2412117403686972
77185,0.0
69205,0.0
59312,0.22125556408476513
46856,0.24844502752447023
38441,0.11722503214747133
2663,0.0
5217,0.15375914140897806
22199,0.26248499576786993
76258,0.0
19285,0.3627617485377673
35308,0.0
4010,0.21373852373073995
60194,0.0
95891,0.0
43112,0.2362795804452006
54720,0.0
49360,0.0
42032,0.0
36413,0.0
24419,0.15449112079594352
47087,0.0
56376,0.11364021158221242
47268,0.1029188492312667
8960,0.0
41842,0.380916611030659
47812,0.0
11406,0.12265552499280917
75339,0.0
81032,0.10682987381199179
72769,0.0
8971,0.17612250099177254
11002,0.1901662867258799
46326,0.2762823040848698
47394,0.0
54915,0.10925972568982797
89485,0.0
93866,0.5446428712579849
36069,0.0
45765,0.12009555968814171
63426,0.08936871488110877
97298,0.0
37043,0.16664218985142687
64118,0.4194452723344079
79626,0.2201644600455683
100276,0.0
103365,0.1475247795684941
279,0.11374474312581052
25094,0.1059302964487395
18251,0.0
23728,0.11924218811989139
94500,0.10956838439907973
49184,0.0
66621,0.10689479963338971
26946,0.0
51033,0.0
41135,0.0
4282,0.11206570197812438
65384,0.127222295545176
77046,0.1293977358623592
2437,0.34072139383976696
23038,0.0733834365280069
21796,0.0
54977,0.13036046279163258
964,0.08419499382831595
77529,0.0
49695,0.11918790589078322
5394,0.0
6768,0.0
21589,0.0
102992,0.0
76986,0.0
94897,0.1132352566596208
18353,0.2520688681642983
105457,0.12257145328424529
79540,0.0
36338,0.0
7548,0.5453472829883661
72470,0.0
54840,0.24344100311735165
92926,0.0
85365,0.14162763416163582
32856,0.291488179429827
41041,0.0
1861,0.0
34836,0.11166029955392359
89927,0.0
69939,0.24379320335194227
41862,0.0
68351,0.14709364496525035
4339,0.11135418990817836
108042,0.13878755906364787
48616,0.0
21886,0.0
9275,0.098478775741121
31249,0.0
4912,0.11848096480059427
86759,0.3948470767842655
32666,0.33104651406993885
28327,0.10436325993530084
49771,0.0
84470,0.1242418585697477
10300,0.0
51684,0.0
109470,0.0
40865,0.0972388946100908
12402,0.24202928852422648
9805,0.24440141227341344
45394,0.3627493155944377
67632,0.11645066903535951
1414,0.33260404648945224
35493,0.34983087304133265
28999,0.12222700321610958
14431,0.26724736069435806
6220,0.22566714151465211
101876,0.15148936761971635
82010,0.22569761526794127
79754,0.0
39844,0.48899875177239166
1739,0.13454051589308796
55639,0.0
40508,0.3740024533057855
27760,0.0
92362,0.11902887192477118
43739,0.0
63636,0.0
67478,0.0
47153,0.0
107668,0.0
99677,0.0
34285,0.19447611666428474
104873,0.0
60930,0.10257812962785129
85493,0.0
27070,0.3494444099798203
91361,0.2117896440865923
93292,0.28286115355209535
72029,0.2489532445900581
102653,0.3060772826402071
75458,0.1612134040741018
97771,0.09449273135685748
5563,0.11440568964339153
64982,0.0
4728,0.254640792410182
37885,0.11173406812265889
1026,0.37678845491139085
16987,0.0
12424,0.11055582308309643
98326,0.0
21476,0.0
85777,0.2238010127624396
94367,0.0
79417,0.10428613526973467
84675,0.09496100848019715
52307,0.0
12581,0.24865056908916908
36460,0.0
109429,0.5086379136384449
4802,0.11356188066438079
75057,0.0
99070,0.0
93063,0.12281784357676151
109784,0.2807062050201557
74563,0.0
28568,0.0
19982,0.0
104408,0.13448574220541198
363,0.0
107478,0.10969537749489673
94054,0.11902236835392332
94420,0.0
104267,0.11337694761921654
51069,0.0
15703,0.0
6267,0.0
39005,0.07324087101233534
7778,0.10732652397622724
20691,0.361138408229365
16784,0.09887400004378007
91806,0.2690334588703147
101032,0.14458862259196104
81141,0.08143387203298572
78719,0.39589199073489934
28614,0.11470451496196157
70537,0.0
33929,0.5670494993645003
12081,0.14456296466390844
39687,0.0
67292,0.10271209307571331
67830,0.12641407419969067
29128,0.09523399407064385
88387,0.14455666977432485
20484,0.3457861264880943
17057,0.0
64252,0.0
75234,0.19306994981446976
56276,0.2125012882569699
39823,0.08383038978409303
72525,0.09501549249784666
31410,0.2512458516885308
59965,0.21284950446490056
4644,0.0
53996,0.0
7113,0.13403328459255037
59389,0.1123174419895429
95186,0.0
93011,0.5043361719717673
87766,0.0
82564,0.14504843702124662
10103,0.2890383752473137
58501,0.0
69039,0.12762501829713715
48780,0.1637269770407603
13722,0.30033855138453086
80449,0.0
39682,0.09640875071514829
44893,0.0
85282,0.07592794010502193
77052,0.12212740626098018
91671,0.0
26357,0.0
55949,0.11988292853185242
37811,0.0
28840,0.1468447799372319
33644,0.2892431227185917
100524,0.0
857,0.0
97858,0.0
50945,0.0
103447,0.37599834234905194
83334,0.0
19733,0.11088711410092549
75344,0.2155149926264848
16559,0.0
46277,0.34505153824594925
102903,0.0
36836,0.21586067140979445
97656,0.2678953639780328
43491,0.11728551248598228
10341,0.0
76772,0.0
12001,0.11052455219873114
10313,0.11964301681881753
21987,0.11989718630711832
37671,0.0
107331,0.08013627362860862
3236,0.2190605772228899
18499,0.11076431995106285
84831,0.0
45364,0.0
9980,0.23071446405947632
106775,0.0
71416,0.0
98335,0.10462668631942454
83986,0.0
91059,0.13070550195277422
100822,0.19855694095769585
73263,0.19183922390516958
7697,0.0
63688,0.38284518626375524
101529,0.0
2340,0.12131029177773842
42519,0.12744239290655418
96899,0.0
83966,0.0
59532,0.11705198138273851
2038,0.0
3790,0.26269732383860944
38224,0.3784823861753613
10645,0.10643686940840406
107234,0.18955300799277935
83550,0.3061998014094551
80468,0.07394437459547265
74609,0.11612593518369811
84618,0.3777205849184947
27848,0.0
76585,0.3826859780866984
35239,0.27204632769422127
23316,0.0
36763,0.0
19032,0.10348998895817442
1600,0.11975824084458793
81827,0.1162927290208193
38573,0.12408763693717188
75964,0.0
109766,0.0
59012,0.2405664654401278
67863,0.0
34893,0.29640714323667305
48026,0.0
81680,0.0
23187,0.42382728705155287
39462,0.10693044246703928
467,0.0
22357,0.25458611070495507
57145,0.0
2030,0.24567936261832332
15867,0.12713621724981722
877,0.3726139514784134
108477,0.0
58462,0.0
17775,0.0
48421,0.12055660056271156
31720,0.0
53709,0.10089974975698876
28010,0.23074504938131765
12436,0.0
33166,0.0
22183,0.26115920330039283
58550,0.1092838816828266
105743,0.11401225548109421
59445,0.10738742830513677
49853,0.0
31321,0.386760613312354
66911,0.0
52971,0.09558777408763854
70863,0.2457589290855241
54209,0.2211857844006978
62591,0.11525759477312192
77895,0.0
16802,0.0
98288,0.4287424582325176
37924,0.0
56131,0.13617390163825224
61439,0.12176827139461022
98147,0.0
58812,0.0
36281,0.0
47823,0.6218708930097331
78050,0.0
22049,0.22668294001923409
85595,0.0
108391,0.24925596937642722
63985,0.0
91615,0.0
87995,0.10030884700143115
64979,0.0
17416,0.0
58072,0.09879265654384663
3805,0.0
7864,0.12062112402205799
25750,0.10797412806991631
1816,0.16481609053255536
53447,0.0
14876,0.10862743514933347
3470,0.0
107625,0.18006962522616254
42740,0.0
86236,0.0868369383572423
8910,0.0
81216,0.0
6542,0.0
101610,0.31305192000527954
95098,0.1368839378875495
46602,0.0
60010,0.3503463615953527
37417,0.13942365012211838
108224,0.12561393095717302
92184,0.0
93984,0.0
90729,0.0
83649,0.0
94714,0.0
101041,0.0
62686,0.0
70981,0.25625448443386095
93321,0.0
34322,0.0
65148,0.1276426335076739
93776,0.0
5855,0.11211300310846462
9495,0.0
62243,0.0
83391,0.0
97788,0.13232663183675228
49094,0.11327744222862443
90205,0.0
76994,0.14881192454927727
91867,0.48940503243520905
72218,0.23190355696124007
93590,0.14209759017028592
32707,0.3153685081550389
1257,0.0
73887,0.1526445698066535
101392,0.0
62839,0.0
28746,0.10908148947368511
41131,0.3669294103515573
108480,0.09633992234978395
96302,0.0
109940,0.23453297121053018
28590,0.0
38304,0.17477127948506913
6986,0.0
32076,0.0
29309,0.0
46051,0.37809751115900064
54624,0.0
92319,0.07885551198961113
76815,0.2350090280117863
93099,0.0
33496,0.2042082635149977
1719,0.12713332582752024
103163,0.0
7364,0.32619679652124184
86423,0.0
107872,0.22238474557584567
109814,0.21995494061358617
103646,0.3655775872251051
24953,0.0
31834,0.0
80454,0.0
84592,0.1568005030816121
58810,0.23345917468399222
25542,0.11791737943633317
98280,0.0
104369,0.3484537954069952
62820,0.0
7880,0.1252445040287689
39636,0.392796859690626
82818,0.0
52748,0.0
66231,0.12331839044456436
39001,0.14813608977254913
34900,0.0
95870,0.11963963758962448
42290,0.0
68411,0.0
42199,0.0
11142,0.09178409351709754
87741,0.10206348805629903
99438,0.1145586386339719
26003,0.6136864745922621
20749,0.38843837839863493
102720,0.0
66640,0.12522880576744033
67441,0.0
92969,0.0
3657,0.0
110035,0.10891224758170508
49521,0.0
38363,0.0
60071,0.4681870040707243
84184,0.0
70654,0.11381865460352894
39435,0.12368852339358598
16727,0.0
20550,0.0
15767,0.4744664527529952
93116,0.0
17680,0.0993739513548145
9123,0.4909980117247347
79666,0.0
95112,0.12236892132044967
21617,0.0
69899,0.12317464653978769
93263,0.11042321645316007
31243,0.0
48130,0.11315600979492514
13638,0.25518502388891035
78290,0.23943684317681013
6836,0.0
78815,0.0
64868,0.0
27782,0.0
56446,0.0
52066,0.0
8992,0.2667102452361231
60557,0.4006914205874924
9316,0.22633249738593753
77564,0.0
99543,0.0
82681,0.17138662038277144
67544,0.15794877077698904
97438,0.13092700170235325
57664,0.09151093173424055
75518,0.1325194090532831
14738,0.0
57584,0.0
63268,0.0
19850,0.0
1092,0.5250449795148255
66343,0.0
8769,0.12376876058265199
104118,0.0
90377,0.13450203271845987
47638,0.3895362696881368
43209,0.11883573167308717
42296,0.18618494127998914
106326,0.16040521354070608
89544,0.1378408457797396
14905,0.0
7278,0.0
38408,0.3916793868582803
26704,0.0
16801,0.0
95973,0.3741434424725649
17294,0.0
53576,0.10387358400648047
21821,0.1788974016700882
98733,0.09967098010966695
26840,0.0
90540,0.0
104786,0.09594380033870065
63676,0.11539862098197776
2324,0.4621753094248136
57376,0.1284353847022382
103392,0.0
81085,0.0
18642,0.11605365577258532
30622,0.0
31862,0.4385386175637938
18957,0.22537370058839176
8363,0.23552480346372148
104844,0.11751851229788693
24512,0.0
21942,0.11238041875219092
11646,0.23100703723017635
58471,0.0
76666,0.10710688481260155
44751,0.08072574784386619
36459,0.0
36557,0.0
21971,0.1111367904006465
88626,0.09826393189571281
15200,0.0
35859,0.0
91899,0.6188028127235279
108613,0.0
22894,0.0
39156,0.10966288565480961
42938,0.08855432604441911
78506,0.33939593630166653
89266,0.0
24463,0.0
52795,0.11694256201720672
105049,0.12181884364142105
53770,0.0
23914,0.22202887488922998
52666,0.13219229059747292
17716,0.0
16616,0.2585468588995568
84012,0.15415228447904253
82860,0.11797091883253412
80585,0.13085900577975737
28793,0.27411451794138914
59119,0.0
48169,0.0
65530,0.2382770611135137
40934,0.3660474692241523
56529,0.22396233333489537
101934,0.0
41493,0.12728802579836146
32453,0.0
2212,0.0
14999,0.0
51158,0.0
79861,0.0
71958,0.0
10065,0.12075494416177639
75815,0.10098760771127085
39298,0.0
77009,0.0
29886,0.10202968416452193
41537,0.2288919568755188
12854,0.0
44580,0.49982334693144836
31050,0.0
77875,0.1024788490822942
36,0.11306145514753514
19219,0.0
95615,0.07923931085309355
47523,0.5979772704574042
82328,0.31120674716899066
57270,0.30647555544354405
53433,0.5365476543672574
29800,0.0
33089,0.09954414018130388
67881,0.223283231485371
108820,0.24404117463078115
84614,0.5523706959236915
265,0.0
89414,0.0
63542,0.0
5182,0.0
34752,0.2717844152063675
4752,0.0
49485,0.5599701297188959
10033,0.0
68595,0.0
9342,0.0
90177,0.05862245341905757
106158,0.0
78031,0.13786331321082176
104937,0.0
15284,0.22108781859288545
37342,0.0
44912,0.0
