client_id,default
74835,0.039178338
17527,0.2626753
75683,0.07647385
26883,0.0719497
28862,0.02164084
99881,0.12790447
26630,0.25199702
79934,0.057890818
16605,0.036360465
105449,0.022540906
49000,0.15763699
28589,0.07949484
7706,0.03610215
96743,0.07256338
63018,0.30734244
68282,0.034385603
25663,0.089773074
39302,0.10815758
84204,0.08049621
44202,0.23777233
102650,0.14997844
19519,0.1270836
47829,0.11319653
10899,0.059782557
16211,0.06535599
9490,0.07401094
37563,0.23570052
85637,0.16846669
26718,0.22603273
58572,0.19477014
91847,0.060529254
45575,0.057415
8526,0.16138329
84636,0.24774833
67318,0.11274761
2695,0.17316157
76039,0.08446716
47451,0.13834745
71789,0.18853454
11403,0.05652087
100327,0.13038403
2855,0.13407397
101424,0.08471976
88773,0.11779595
39167,0.077020235
37001,0.111330226
96705,0.030958675
84528,0.11519954
77533,0.37355104
57838,0.051306155
77427,0.05141351
84737,0.15642454
108836,0.032444146
107885,0.023510257
15618,0.099853285
79078,0.14324789
24711,0.16844255
5105,0.12735528
46200,0.13746962
47138,0.14391392
29418,0.14952306
8116,0.07812163
91348,0.12128033
26136,0.15694305
46407,0.17357583
65469,0.07649979
90137,0.1846932
23997,0.08916949
53299,0.19174017
1863,0.03543579
17480,0.1873135
56711,0.10221613
60933,0.047212817
104322,0.097874954
49604,0.08377424
39809,0.32541957
85778,0.076977946
52445,0.13561311
80390,0.09284123
805,0.15195744
67224,0.025022723
23033,0.025480282
32775,0.040788114
19865,0.08350613
35371,0.089392945
56038,0.13370848
23368,0.10640719
77105,0.12130108
22564,0.40862
46368,0.050192468
88516,0.20777386
77171,0.04153951
106102,0.04462371
25435,0.08301772
42614,0.042742096
29540,0.23689672
48473,0.08827839
38274,0.13664663
78135,0.33594325
43986,0.2737869
88839,0.21630448
87863,0.030685605
6528,0.06419532
70557,0.07458647
96677,0.02359723
76686,0.1186486
26451,0.16495685
31039,0.22668566
54382,0.049866233
105054,0.11368363
43510,0.121230535
77798,0.086937405
41781,0.075995
12540,0.21597058
43913,0.28493652
38021,0.092680395
46592,0.029276088
29129,0.06463982
106331,0.049104076
83680,0.14606687
80437,0.38435093
32508,0.062223922
76472,0.27658492
86910,0.109675184
9987,0.09394307
27419,0.1282081
52902,0.16425541
75674,0.15644543
34794,0.02745475
107464,0.25203323
97027,0.25704446
39859,0.022165788
97274,0.2263671
96800,0.045440085
82080,0.09000941
45431,0.033546377
60975,0.14090303
79281,0.06626555
30657,0.3152677
11728,0.09276891
109850,0.10227691
33944,0.434132
34383,0.0628965
36240,0.11505176
7728,0.5254316
5402,0.19744767
54180,0.16053197
94181,0.03537097
29334,0.18562643
76086,0.047666278
57160,0.08999881
74744,0.05167079
51733,0.021598822
46635,0.19110517
66040,0.1354306
8853,0.29250637
38048,0.3337929
29192,0.22678874
71027,0.10692589
96068,0.04088504
21867,0.06468328
100867,0.10746244
20825,0.12332896
35137,0.03803738
64771,0.13076772
55922,0.190147
78069,0.015952503
56864,0.11957389
87471,0.07389369
72211,0.25906894
187,0.044933423
50438,0.06765476
17928,0.065800145
3419,0.052790914
65536,0.25893265
89316,0.20921814
21272,0.03175824
85076,0.20284484
1479,0.07797373
8135,0.2572016
3913,0.05769974
91344,0.11626367
32514,0.1835696
39559,0.120299645
26281,0.1725215
98433,0.092686035
81717,0.114893526
99344,0.045540042
85881,0.058820307
80556,0.23298557
105500,0.12038105
70008,0.11524277
91463,0.09857221
107088,0.13393703
104158,0.07752872
20218,0.15907627
573,0.12185486
38443,0.06005833
73113,0.04542661
99049,0.13634308
82199,0.01838187
60808,0.05761781
103260,0.090203874
77438,0.2592284
40320,0.3737981
84124,0.07566736
69231,0.31375194
82821,0.11779967
54726,0.20323852
37778,0.07016838
108116,0.031117527
43598,0.20703374
23345,0.058237173
105157,0.10663963
43973,0.39627898
79887,0.15465243
92320,0.15683906
54418,0.19035982
79971,0.13554494
45451,0.19617936
106772,0.09832837
29223,0.02478665
86360,0.06660957
99956,0.12047139
2286,0.21793674
23289,0.06670943
90690,0.35941637
19804,0.06861213
61536,0.054495662
37688,0.09836788
74314,0.3344055
67549,0.09044607
19207,0.06249357
74270,0.2636357
69370,0.08422596
6212,0.09994904
95424,0.061528504
18568,0.23247604
106224,0.05060715
32019,0.21962062
97402,0.18767625
56450,0.12560542
91919,0.06637263
81801,0.027126066
71270,0.06885007
47514,0.060389917
275,0.12732817
28815,0.14258668
64846,0.045224465
45165,0.04409973
7032,0.13058762
57976,0.062475942
99147,0.044212125
